layer triggercelleta triggercellphi triggercellieta triggercelliphi
50.0 -1.537451148033142 0.676315188407898 -18 57
50.0 -2.2792460918426514 0.7199483513832092 -1 56
50.0 -2.235612154006958 0.7199483513832092 -2 56
50.0 -2.1919779777526855 0.7199483513832092 -3 56
50.0 -2.148343801498413 0.7199483513832092 -4 56
50.0 -2.061075210571289 0.7199483513832092 -6 56
50.0 -1.9301713705062866 0.7199483513832092 -9 56
50.0 -1.8865365982055664 0.7199483513832092 -10 56
50.0 -1.7119956016540527 0.7199483513832092 -14 56
50.0 -1.6683597564697266 0.7199483513832092 -15 56
50.0 -1.6247239112854004 0.7199483513832092 -16 56
50.0 -1.5810877084732056 0.7199483513832092 -17 56
50.0 -2.1047096252441406 0.719948410987854 -5 56
50.0 -2.0174407958984375 0.719948410987854 -7 56
50.0 -1.9738061428070068 0.719948410987854 -8 56
50.0 -1.842901587486267 0.719948410987854 -11 56
50.0 -1.7992664575576782 0.719948410987854 -12 56
50.0 -1.7556310892105103 0.719948410987854 -13 56
50.0 -1.5374510288238525 0.719948410987854 -18 56
50.0 -1.4938143491744995 0.719948410987854 -19 56
50.0 -2.2792463302612305 0.7635815739631653 -1 55
50.0 -2.235612154006958 0.7635815739631653 -2 55
50.0 -2.148344039916992 0.7635815739631653 -4 55
50.0 -1.8865364789962769 0.7635815739631653 -10 55
50.0 -1.842901587486267 0.7635815739631653 -11 55
50.0 -1.7556309700012207 0.7635815739631653 -13 55
50.0 -1.5810877084732056 0.7635815739631653 -17 55
50.0 -1.537451148033142 0.7635815739631653 -18 55
50.0 -2.1919779777526855 0.7635816335678101 -3 55
50.0 -2.061075210571289 0.7635816335678101 -6 55
50.0 -2.0174407958984375 0.7635816335678101 -7 55
50.0 -1.9301714897155762 0.7635816335678101 -9 55
50.0 -1.7992664575576782 0.7635816335678101 -12 55
50.0 -1.7119956016540527 0.7635816335678101 -14 55
50.0 -1.6683597564697266 0.7635816335678101 -15 55
50.0 -1.6247239112854004 0.7635816335678101 -16 55
50.0 -1.49381422996521 0.7635816335678101 -19 55
50.0 -2.1047096252441406 0.7635816931724548 -5 55
50.0 -1.9738061428070068 0.7635816931724548 -8 55
50.0 -2.2792463302612305 0.8072147965431213 -1 54
50.0 -2.235612154006958 0.8072147965431213 -2 54
50.0 -2.1919779777526855 0.8072147965431213 -3 54
50.0 -2.1047096252441406 0.8072147965431213 -5 54
50.0 -2.0174407958984375 0.8072147965431213 -7 54
50.0 -1.9301714897155762 0.8072147965431213 -9 54
50.0 -1.7992664575576782 0.8072147965431213 -12 54
50.0 -1.7556310892105103 0.8072147965431213 -13 54
50.0 -1.6683597564697266 0.8072147965431213 -15 54
50.0 -1.5374510288238525 0.8072147965431213 -18 54
50.0 -1.4938143491744995 0.8072147965431213 -19 54
50.0 -2.148343801498413 0.8072148561477661 -4 54
50.0 -2.061075210571289 0.8072148561477661 -6 54
50.0 -1.9738061428070068 0.8072148561477661 -8 54
50.0 -1.8865364789962769 0.8072148561477661 -10 54
50.0 -1.842901587486267 0.8072148561477661 -11 54
50.0 -1.7119956016540527 0.8072148561477661 -14 54
50.0 -1.6247239112854004 0.8072148561477661 -16 54
50.0 -1.581087589263916 0.8072148561477661 -17 54
50.0 -1.6247239112854004 0.8508480191230774 -16 53
50.0 -1.5810877084732056 0.8508480191230774 -17 53
50.0 -2.2792463302612305 0.8508480787277222 -1 53
50.0 -2.235612154006958 0.8508480787277222 -2 53
50.0 -2.1919779777526855 0.8508480787277222 -3 53
50.0 -2.148344039916992 0.8508480787277222 -4 53
50.0 -2.1047096252441406 0.8508480787277222 -5 53
50.0 -2.061075210571289 0.8508480787277222 -6 53
50.0 -2.0174407958984375 0.8508480787277222 -7 53
50.0 -1.9738061428070068 0.8508480787277222 -8 53
50.0 -1.9301713705062866 0.8508480787277222 -9 53
50.0 -1.8865365982055664 0.8508480787277222 -10 53
50.0 -1.842901587486267 0.8508480787277222 -11 53
50.0 -1.7992664575576782 0.8508480787277222 -12 53
50.0 -1.7556309700012207 0.8508480787277222 -13 53
50.0 -1.7119956016540527 0.8508480787277222 -14 53
50.0 -1.6683598756790161 0.8508480787277222 -15 53
50.0 -1.5374510288238525 0.8508480787277222 -18 53
50.0 -1.4938143491744995 0.8508480787277222 -19 53
50.0 -1.5374512672424316 0.8944812417030334 -18 52
50.0 -2.2792460918426514 0.8944813013076782 -1 52
50.0 -2.235612154006958 0.8944813013076782 -2 52
50.0 -2.1919779777526855 0.8944813013076782 -3 52
50.0 -2.148343801498413 0.8944813013076782 -4 52
50.0 -2.1047096252441406 0.8944813013076782 -5 52
50.0 -2.061075210571289 0.8944813013076782 -6 52
50.0 -2.0174407958984375 0.8944813013076782 -7 52
50.0 -1.9738061428070068 0.8944813013076782 -8 52
50.0 -1.8865365982055664 0.8944813013076782 -10 52
50.0 -1.842901587486267 0.8944813013076782 -11 52
50.0 -1.7992664575576782 0.8944813013076782 -12 52
50.0 -1.7556309700012207 0.8944813013076782 -13 52
50.0 -1.7119956016540527 0.8944813013076782 -14 52
50.0 -1.6683597564697266 0.8944813013076782 -15 52
50.0 -1.6247239112854004 0.8944813013076782 -16 52
50.0 -1.5810877084732056 0.8944813013076782 -17 52
50.0 -1.4938143491744995 0.8944813013076782 -19 52
50.0 -1.9301713705062866 0.894481360912323 -9 52
50.0 -2.1919779777526855 0.9381144642829895 -3 51
50.0 -2.2792463302612305 0.9381145238876343 -1 51
50.0 -2.235612154006958 0.9381145238876343 -2 51
50.0 -2.061075210571289 0.9381145238876343 -6 51
50.0 -1.9738061428070068 0.9381145238876343 -8 51
50.0 -1.7992664575576782 0.9381145238876343 -12 51
50.0 -1.7556312084197998 0.9381145238876343 -13 51
50.0 -1.6683597564697266 0.9381145238876343 -15 51
50.0 -1.6247239112854004 0.9381145238876343 -16 51
50.0 -1.5374510288238525 0.9381145238876343 -18 51
50.0 -2.148344039916992 0.938114583492279 -4 51
50.0 -2.1047096252441406 0.938114583492279 -5 51
50.0 -2.0174407958984375 0.938114583492279 -7 51
50.0 -1.9301713705062866 0.938114583492279 -9 51
50.0 -1.8865364789962769 0.938114583492279 -10 51
50.0 -1.842901587486267 0.938114583492279 -11 51
50.0 -1.7119956016540527 0.938114583492279 -14 51
50.0 -1.5810877084732056 0.938114583492279 -17 51
50.0 -1.4938143491744995 0.938114583492279 -19 51
50.0 -2.1047096252441406 0.9817476868629456 -5 50
50.0 -1.7992664575576782 0.9817476868629456 -12 50
50.0 -2.2792460918426514 0.9817477464675903 -1 50
50.0 -2.235612154006958 0.9817477464675903 -2 50
50.0 -2.1919779777526855 0.9817477464675903 -3 50
50.0 -2.061075210571289 0.9817477464675903 -6 50
50.0 -2.0174407958984375 0.9817477464675903 -7 50
50.0 -1.9738061428070068 0.9817477464675903 -8 50
50.0 -1.9301713705062866 0.9817477464675903 -9 50
50.0 -1.8865365982055664 0.9817477464675903 -10 50
50.0 -1.842901587486267 0.9817477464675903 -11 50
50.0 -1.7556310892105103 0.9817477464675903 -13 50
50.0 -1.7119956016540527 0.9817477464675903 -14 50
50.0 -1.6683597564697266 0.9817477464675903 -15 50
50.0 -1.6247239112854004 0.9817477464675903 -16 50
50.0 -1.5810877084732056 0.9817477464675903 -17 50
50.0 -1.5374510288238525 0.9817477464675903 -18 50
50.0 -1.4938143491744995 0.9817477464675903 -19 50
50.0 -2.148343801498413 0.9817478060722351 -4 50
50.0 -2.235612154006958 1.0253809690475464 -2 49
50.0 -2.1919779777526855 1.0253809690475464 -3 49
50.0 -2.148344039916992 1.0253809690475464 -4 49
50.0 -2.1047096252441406 1.0253809690475464 -5 49
50.0 -2.061075210571289 1.0253809690475464 -6 49
50.0 -2.0174407958984375 1.0253809690475464 -7 49
50.0 -1.9738060235977173 1.0253809690475464 -8 49
50.0 -1.9301713705062866 1.0253809690475464 -9 49
50.0 -1.8865365982055664 1.0253809690475464 -10 49
50.0 -1.842901587486267 1.0253809690475464 -11 49
50.0 -1.7992664575576782 1.0253809690475464 -12 49
50.0 -1.7556309700012207 1.0253809690475464 -13 49
50.0 -1.7119956016540527 1.0253809690475464 -14 49
50.0 -1.6683597564697266 1.0253809690475464 -15 49
50.0 -1.6247239112854004 1.0253809690475464 -16 49
50.0 -1.581087589263916 1.0253809690475464 -17 49
50.0 -1.537451148033142 1.0253809690475464 -18 49
50.0 -1.4938143491744995 1.0253809690475464 -19 49
50.0 -2.2792460918426514 1.025381088256836 -1 49
50.0 -2.2792463302612305 1.0690141916275024 -1 48
50.0 -2.235612154006958 1.0690141916275024 -2 48
50.0 -2.1919779777526855 1.0690141916275024 -3 48
50.0 -2.148343801498413 1.0690141916275024 -4 48
50.0 -2.1047096252441406 1.0690141916275024 -5 48
50.0 -2.061075210571289 1.0690141916275024 -6 48
50.0 -2.0174407958984375 1.0690141916275024 -7 48
50.0 -1.9738060235977173 1.0690141916275024 -8 48
50.0 -1.9301713705062866 1.0690141916275024 -9 48
50.0 -1.8865365982055664 1.0690141916275024 -10 48
50.0 -1.842901587486267 1.0690141916275024 -11 48
50.0 -1.7992664575576782 1.0690141916275024 -12 48
50.0 -1.7556310892105103 1.0690141916275024 -13 48
50.0 -1.7119956016540527 1.0690141916275024 -14 48
50.0 -1.6683598756790161 1.0690141916275024 -15 48
50.0 -1.5810877084732056 1.0690141916275024 -17 48
50.0 -1.5374510288238525 1.0690141916275024 -18 48
50.0 -1.6247239112854004 1.069014310836792 -16 48
50.0 -1.49381422996521 1.069014310836792 -19 48
50.0 -2.2792463302612305 1.1126474142074585 -1 47
50.0 -2.235612154006958 1.1126474142074585 -2 47
50.0 -2.1919779777526855 1.1126474142074585 -3 47
50.0 -2.148343801498413 1.1126474142074585 -4 47
50.0 -2.1047096252441406 1.1126474142074585 -5 47
50.0 -2.061075210571289 1.1126474142074585 -6 47
50.0 -2.0174407958984375 1.1126474142074585 -7 47
50.0 -1.9301713705062866 1.1126474142074585 -9 47
50.0 -1.7556312084197998 1.1126474142074585 -13 47
50.0 -1.7119956016540527 1.1126474142074585 -14 47
50.0 -1.6683598756790161 1.1126474142074585 -15 47
50.0 -1.6247239112854004 1.1126474142074585 -16 47
50.0 -1.537451148033142 1.1126474142074585 -18 47
50.0 -1.9738061428070068 1.112647533416748 -8 47
50.0 -1.8865364789962769 1.112647533416748 -10 47
50.0 -1.842901587486267 1.112647533416748 -11 47
50.0 -1.7992664575576782 1.112647533416748 -12 47
50.0 -1.5810877084732056 1.112647533416748 -17 47
50.0 -1.4938143491744995 1.112647533416748 -19 47
50.0 -2.2792463302612305 1.1562806367874146 -1 46
50.0 -2.1919779777526855 1.1562806367874146 -3 46
50.0 -2.1047096252441406 1.1562806367874146 -5 46
50.0 -2.061075210571289 1.1562806367874146 -6 46
50.0 -2.0174407958984375 1.1562806367874146 -7 46
50.0 -1.842901587486267 1.1562806367874146 -11 46
50.0 -1.7992664575576782 1.1562806367874146 -12 46
50.0 -1.7556310892105103 1.1562806367874146 -13 46
50.0 -1.7119956016540527 1.1562806367874146 -14 46
50.0 -1.6683597564697266 1.1562806367874146 -15 46
50.0 -1.4938143491744995 1.1562806367874146 -19 46
50.0 -2.235612154006958 1.156280755996704 -2 46
50.0 -2.148343801498413 1.156280755996704 -4 46
50.0 -1.9738061428070068 1.156280755996704 -8 46
50.0 -1.9301713705062866 1.156280755996704 -9 46
50.0 -1.8865365982055664 1.156280755996704 -10 46
50.0 -1.6247239112854004 1.156280755996704 -16 46
50.0 -1.5810877084732056 1.156280755996704 -17 46
50.0 -1.5374510288238525 1.156280755996704 -18 46
50.0 -2.2792463302612305 1.1999138593673706 -1 45
50.0 -2.0174407958984375 1.1999138593673706 -7 45
50.0 -1.9738061428070068 1.1999138593673706 -8 45
50.0 -1.842901587486267 1.1999138593673706 -11 45
50.0 -1.7992664575576782 1.1999138593673706 -12 45
50.0 -1.7556312084197998 1.1999138593673706 -13 45
50.0 -1.6683597564697266 1.1999138593673706 -15 45
50.0 -1.5810877084732056 1.1999138593673706 -17 45
50.0 -1.4938143491744995 1.1999138593673706 -19 45
50.0 -2.235612154006958 1.1999139785766602 -2 45
50.0 -2.1919779777526855 1.1999139785766602 -3 45
50.0 -2.148343801498413 1.1999139785766602 -4 45
50.0 -2.1047096252441406 1.1999139785766602 -5 45
50.0 -2.061075210571289 1.1999139785766602 -6 45
50.0 -1.9301713705062866 1.1999139785766602 -9 45
50.0 -1.8865364789962769 1.1999139785766602 -10 45
50.0 -1.7119956016540527 1.1999139785766602 -14 45
50.0 -1.6247239112854004 1.1999139785766602 -16 45
50.0 -1.5374510288238525 1.1999139785766602 -18 45
50.0 -2.2792463302612305 1.2435470819473267 -1 44
50.0 -1.7992664575576782 1.2435470819473267 -12 44
50.0 -2.235612154006958 1.2435472011566162 -2 44
50.0 -2.1919779777526855 1.2435472011566162 -3 44
50.0 -2.148343801498413 1.2435472011566162 -4 44
50.0 -2.1047096252441406 1.2435472011566162 -5 44
50.0 -2.061075210571289 1.2435472011566162 -6 44
50.0 -2.0174407958984375 1.2435472011566162 -7 44
50.0 -1.9738061428070068 1.2435472011566162 -8 44
50.0 -1.9301713705062866 1.2435472011566162 -9 44
50.0 -1.8865365982055664 1.2435472011566162 -10 44
50.0 -1.842901587486267 1.2435472011566162 -11 44
50.0 -1.7556310892105103 1.2435472011566162 -13 44
50.0 -1.7119956016540527 1.2435472011566162 -14 44
50.0 -1.6683598756790161 1.2435472011566162 -15 44
50.0 -1.6247239112854004 1.2435472011566162 -16 44
50.0 -1.5810877084732056 1.2435472011566162 -17 44
50.0 -1.537451148033142 1.2435472011566162 -18 44
50.0 -1.4938143491744995 1.2435472011566162 -19 44
50.0 -2.2792463302612305 1.2871804237365723 -1 43
50.0 -2.235612154006958 1.2871804237365723 -2 43
50.0 -2.1919779777526855 1.2871804237365723 -3 43
50.0 -2.148343801498413 1.2871804237365723 -4 43
50.0 -2.1047096252441406 1.2871804237365723 -5 43
50.0 -2.061075210571289 1.2871804237365723 -6 43
50.0 -2.0174407958984375 1.2871804237365723 -7 43
50.0 -1.9738060235977173 1.2871804237365723 -8 43
50.0 -1.9301714897155762 1.2871804237365723 -9 43
50.0 -1.8865365982055664 1.2871804237365723 -10 43
50.0 -1.842901587486267 1.2871804237365723 -11 43
50.0 -1.7992664575576782 1.2871804237365723 -12 43
50.0 -1.7556309700012207 1.2871804237365723 -13 43
50.0 -1.7119956016540527 1.2871804237365723 -14 43
50.0 -1.6683597564697266 1.2871804237365723 -15 43
50.0 -1.6247239112854004 1.2871804237365723 -16 43
50.0 -1.5810877084732056 1.2871804237365723 -17 43
50.0 -1.537451148033142 1.2871804237365723 -18 43
50.0 -1.4938143491744995 1.2871804237365723 -19 43
50.0 -2.2792463302612305 1.3308136463165283 -1 42
50.0 -2.235612154006958 1.3308136463165283 -2 42
50.0 -2.1919779777526855 1.3308136463165283 -3 42
50.0 -2.148344039916992 1.3308136463165283 -4 42
50.0 -2.1047096252441406 1.3308136463165283 -5 42
50.0 -2.061075210571289 1.3308136463165283 -6 42
50.0 -2.0174407958984375 1.3308136463165283 -7 42
50.0 -1.9738061428070068 1.3308136463165283 -8 42
50.0 -1.9301713705062866 1.3308136463165283 -9 42
50.0 -1.8865364789962769 1.3308136463165283 -10 42
50.0 -1.842901587486267 1.3308136463165283 -11 42
50.0 -1.7992664575576782 1.3308136463165283 -12 42
50.0 -1.7556309700012207 1.3308136463165283 -13 42
50.0 -1.7119956016540527 1.3308136463165283 -14 42
50.0 -1.6683597564697266 1.3308136463165283 -15 42
50.0 -1.6247239112854004 1.3308136463165283 -16 42
50.0 -1.5810877084732056 1.3308136463165283 -17 42
50.0 -1.5374510288238525 1.3308136463165283 -18 42
50.0 -1.4938143491744995 1.3308136463165283 -19 42
50.0 -1.842901587486267 1.3744467496871948 -11 41
50.0 -2.2792460918426514 1.3744468688964844 -1 41
50.0 -2.235612154006958 1.3744468688964844 -2 41
50.0 -2.1919779777526855 1.3744468688964844 -3 41
50.0 -2.148343801498413 1.3744468688964844 -4 41
50.0 -2.1047096252441406 1.3744468688964844 -5 41
50.0 -2.061075210571289 1.3744468688964844 -6 41
50.0 -2.0174407958984375 1.3744468688964844 -7 41
50.0 -1.9738062620162964 1.3744468688964844 -8 41
50.0 -1.9301713705062866 1.3744468688964844 -9 41
50.0 -1.886536717414856 1.3744468688964844 -10 41
50.0 -1.7992664575576782 1.3744468688964844 -12 41
50.0 -1.7556309700012207 1.3744468688964844 -13 41
50.0 -1.7119956016540527 1.3744468688964844 -14 41
50.0 -1.6683597564697266 1.3744468688964844 -15 41
50.0 -1.6247239112854004 1.3744468688964844 -16 41
50.0 -1.5810877084732056 1.3744468688964844 -17 41
50.0 -1.5374510288238525 1.3744468688964844 -18 41
50.0 -1.4938143491744995 1.3744468688964844 -19 41
50.0 -2.2792463302612305 1.4180800914764404 -1 40
50.0 -2.235612154006958 1.4180800914764404 -2 40
50.0 -2.1919779777526855 1.4180800914764404 -3 40
50.0 -2.148343801498413 1.4180800914764404 -4 40
50.0 -2.1047096252441406 1.4180800914764404 -5 40
50.0 -2.061075210571289 1.4180800914764404 -6 40
50.0 -2.0174407958984375 1.4180800914764404 -7 40
50.0 -1.9738061428070068 1.4180800914764404 -8 40
50.0 -1.9301713705062866 1.4180800914764404 -9 40
50.0 -1.8865365982055664 1.4180800914764404 -10 40
50.0 -1.842901587486267 1.4180800914764404 -11 40
50.0 -1.7992664575576782 1.4180800914764404 -12 40
50.0 -1.7556309700012207 1.4180800914764404 -13 40
50.0 -1.7119956016540527 1.4180800914764404 -14 40
50.0 -1.6683597564697266 1.4180800914764404 -15 40
50.0 -1.6247237920761108 1.4180800914764404 -16 40
50.0 -1.5810877084732056 1.4180800914764404 -17 40
50.0 -1.5374510288238525 1.4180800914764404 -18 40
50.0 -1.4938143491744995 1.4180800914764404 -19 40
50.0 -2.2792463302612305 1.4617133140563965 -1 39
50.0 -2.235612154006958 1.4617133140563965 -2 39
50.0 -2.1919779777526855 1.4617133140563965 -3 39
50.0 -2.148343801498413 1.4617133140563965 -4 39
50.0 -2.1047096252441406 1.4617133140563965 -5 39
50.0 -2.061075210571289 1.4617133140563965 -6 39
50.0 -2.0174407958984375 1.4617133140563965 -7 39
50.0 -1.9738060235977173 1.4617133140563965 -8 39
50.0 -1.9301713705062866 1.4617133140563965 -9 39
50.0 -1.8865364789962769 1.4617133140563965 -10 39
50.0 -1.842901587486267 1.4617133140563965 -11 39
50.0 -1.7992663383483887 1.4617133140563965 -12 39
50.0 -1.7556309700012207 1.4617133140563965 -13 39
50.0 -1.7119956016540527 1.4617133140563965 -14 39
50.0 -1.6683597564697266 1.4617133140563965 -15 39
50.0 -1.6247239112854004 1.4617133140563965 -16 39
50.0 -1.5810877084732056 1.4617133140563965 -17 39
50.0 -1.537451148033142 1.4617133140563965 -18 39
50.0 -1.4938143491744995 1.4617133140563965 -19 39
50.0 -2.2792463302612305 1.5053465366363525 -1 38
50.0 -2.235612154006958 1.5053465366363525 -2 38
50.0 -2.1919779777526855 1.5053465366363525 -3 38
50.0 -2.148343801498413 1.5053465366363525 -4 38
50.0 -2.1047096252441406 1.5053465366363525 -5 38
50.0 -2.061075210571289 1.5053465366363525 -6 38
50.0 -2.0174407958984375 1.5053465366363525 -7 38
50.0 -1.9738061428070068 1.5053465366363525 -8 38
50.0 -1.9301713705062866 1.5053465366363525 -9 38
50.0 -1.8865364789962769 1.5053465366363525 -10 38
50.0 -1.842901587486267 1.5053465366363525 -11 38
50.0 -1.7992665767669678 1.5053465366363525 -12 38
50.0 -1.7556310892105103 1.5053465366363525 -13 38
50.0 -1.7119956016540527 1.5053465366363525 -14 38
50.0 -1.6683598756790161 1.5053465366363525 -15 38
50.0 -1.6247239112854004 1.5053465366363525 -16 38
50.0 -1.5810877084732056 1.5053465366363525 -17 38
50.0 -1.5374510288238525 1.5053465366363525 -18 38
50.0 -1.49381422996521 1.5053465366363525 -19 38
50.0 -2.2792463302612305 1.5489797592163086 -1 37
50.0 -2.235612154006958 1.5489797592163086 -2 37
50.0 -2.1919779777526855 1.5489797592163086 -3 37
50.0 -2.148344039916992 1.5489797592163086 -4 37
50.0 -2.1047096252441406 1.5489797592163086 -5 37
50.0 -2.061075210571289 1.5489797592163086 -6 37
50.0 -2.0174407958984375 1.5489797592163086 -7 37
50.0 -1.9738061428070068 1.5489797592163086 -8 37
50.0 -1.9301713705062866 1.5489797592163086 -9 37
50.0 -1.8865364789962769 1.5489797592163086 -10 37
50.0 -1.842901587486267 1.5489797592163086 -11 37
50.0 -1.7992664575576782 1.5489797592163086 -12 37
50.0 -1.7556310892105103 1.5489797592163086 -13 37
50.0 -1.7119956016540527 1.5489797592163086 -14 37
50.0 -1.6683597564697266 1.5489797592163086 -15 37
50.0 -1.6247239112854004 1.5489797592163086 -16 37
50.0 -1.5810877084732056 1.5489797592163086 -17 37
50.0 -1.5374510288238525 1.5489797592163086 -18 37
50.0 -1.4938143491744995 1.5489797592163086 -19 37
50.0 -2.2792460918426514 1.5926129817962646 -1 36
50.0 -2.235612154006958 1.5926129817962646 -2 36
50.0 -2.1919779777526855 1.5926129817962646 -3 36
50.0 -2.148343801498413 1.5926129817962646 -4 36
50.0 -2.1047096252441406 1.5926129817962646 -5 36
50.0 -2.061075210571289 1.5926129817962646 -6 36
50.0 -2.0174407958984375 1.5926129817962646 -7 36
50.0 -1.9738062620162964 1.5926129817962646 -8 36
50.0 -1.9301713705062866 1.5926129817962646 -9 36
